timestamp,trafo1_kW,trafo2_kW,grid_exchange_kW,PV_kW,lkw_kW,zustellung_kW
2025-11-05 15:45:00,119.0,33.32,152.32,105.0,0.0,0.0
2025-11-05 16:00:00,121.0,32.56,153.56,69.0,0.0,56.5
2025-11-05 16:15:00,134.0,61.68,195.68,49.0,0.0,56.5
2025-11-05 16:30:00,145.0,70.44,215.44,20.0,0.0,56.5
2025-11-05 16:45:00,112.0,47.8,159.8,17.0,0.0,56.5
2025-11-05 17:00:00,108.0,44.44,152.44,9.0,0.0,56.5
2025-11-05 17:15:00,112.44,43.44,155.88,1.0,0.0,56.5
2025-11-05 17:30:00,120.24,50.92,171.16,0.0,0.0,56.5
2025-11-05 17:45:00,103.8,37.56,141.36,0.0,0.0,56.5
2025-11-05 18:00:00,94.52,37.44,131.95999999999998,0.0,0.0,56.5
2025-11-05 18:15:00,97.52,30.68,128.2,0.0,0.0,56.5
2025-11-05 18:30:00,88.52,25.68,114.19999999999999,0.0,0.0,56.5
2025-11-05 18:45:00,104.52,37.32,141.84,0.0,360.0,56.5
2025-11-05 19:00:00,115.52,46.44,161.95999999999998,1.0,360.0,56.5
2025-11-05 19:15:00,107.56,44.92,152.48000000000002,0.0,689.5999999999999,56.5
2025-11-05 19:30:00,125.52,50.32,175.84,0.0,689.5999999999999,56.5
2025-11-05 19:45:00,154.52,63.2,217.72000000000003,0.0,329.59999999999997,56.5
2025-11-05 20:00:00,147.56,51.2,198.76,0.0,360.0,43.0
2025-11-05 20:15:00,148.56,47.68,196.24,0.0,720.0,43.0
2025-11-05 20:30:00,232.4,60.16,292.56,0.0,720.0,43.0
2025-11-05 20:45:00,288.72,39.16,327.88,0.0,720.0,43.0
2025-11-05 21:00:00,287.84,28.8,316.64,0.0,360.0,43.0
2025-11-05 21:15:00,270.4,32.92,303.32,0.0,360.0,43.0
2025-11-05 21:30:00,203.84,31.8,235.64000000000001,0.0,0.0,43.0
2025-11-05 21:45:00,120.56,25.2,145.76,0.0,360.0,43.0
2025-11-05 22:00:00,130.52,42.32,172.84,1.0,720.0,110.0
2025-11-05 22:15:00,174.52,83.56,258.08000000000004,0.0,720.0,110.0
2025-11-05 22:30:00,173.52,77.8,251.32,0.0,720.0,110.0
2025-11-05 22:45:00,314.76,79.92,394.68,0.0,0.0,110.0
2025-11-05 23:00:00,416.16,87.04,503.20000000000005,0.0,0.0,110.0
2025-11-05 23:15:00,414.2,87.56,501.76,0.0,0.0,110.0
2025-11-05 23:30:00,422.64,79.68,502.32,0.0,360.0,110.0
2025-11-05 23:45:00,398.28,76.32,474.59999999999997,0.0,720.0,110.0
2025-11-06 00:00:00,315.0,77.16,392.15999999999997,0.0,360.0,107.0
2025-11-06 00:15:00,179.56,79.8,259.36,0.0,720.0,107.0
2025-11-06 00:30:00,180.48,77.68,258.15999999999997,0.0,360.0,107.0
2025-11-06 00:45:00,161.52,59.32,220.84,0.0,360.0,107.0
2025-11-06 01:00:00,137.52,29.04,166.56,0.0,0.0,102.5
2025-11-06 01:15:00,151.52,53.8,205.32,0.0,0.0,102.5
2025-11-06 01:30:00,185.52,71.04,256.56,1.0,0.0,102.5
2025-11-06 01:45:00,191.48,75.44,266.91999999999996,0.0,720.0,102.5
2025-11-06 02:00:00,181.52,69.8,251.32,0.0,720.0,89.0
2025-11-06 02:15:00,166.52,60.8,227.32,0.0,360.0,89.0
2025-11-06 02:30:00,166.52,70.92,237.44,0.0,360.0,89.0
2025-11-06 02:45:00,165.52,60.8,226.32,0.0,720.0,89.0
2025-11-06 03:00:00,232.28,59.56,291.84000000000003,0.0,360.0,84.5
2025-11-06 03:15:00,389.0,64.44,453.44,0.0,360.0,84.5
2025-11-06 03:30:00,413.84,74.8,488.64,0.0,360.0,84.5
2025-11-06 03:45:00,373.16,78.32,451.48,0.0,0.0,84.5
2025-11-06 04:00:00,155.52,55.56,211.08,0.0,0.0,61.0
2025-11-06 04:15:00,146.52,40.8,187.32,0.0,0.0,61.0
2025-11-06 04:30:00,134.52,21.56,156.08,1.0,0.0,61.0
2025-11-06 04:45:00,124.52,20.2,144.72,0.0,0.0,61.0
2025-11-06 05:00:00,121.52,21.04,142.56,0.0,0.0,20.5
2025-11-06 05:15:00,129.52,20.68,150.20000000000002,0.0,0.0,20.5
2025-11-06 05:30:00,142.52,18.32,160.84,0.0,0.0,1562.5
2025-11-06 05:45:00,142.52,18.04,160.56,0.0,0.0,1562.5
2025-11-06 06:00:00,144.52,18.2,162.72,0.0,0.0,1558.0
2025-11-06 06:15:00,132.52,21.8,154.32000000000002,0.0,0.0,1558.0
2025-11-06 06:30:00,138.52,24.04,162.56,0.0,0.0,1198.0
2025-11-06 06:45:00,139.48,23.04,162.51999999999998,1.0,0.0,514.0
2025-11-06 07:00:00,136.52,23.56,160.08,0.0,240.0,16.0
2025-11-06 07:15:00,139.2,23.44,162.64,0.0,480.0,11.5
2025-11-06 07:30:00,134.0,22.8,156.8,2.0,480.0,122.0
2025-11-06 07:45:00,146.0,23.2,169.2,8.0,480.0,11.5
2025-11-06 08:00:00,136.0,21.92,157.92000000000002,22.0,240.0,11.5
2025-11-06 08:15:00,129.0,23.04,152.04,32.0,240.0,7.0
2025-11-06 08:30:00,127.0,22.04,149.04,34.0,240.0,7.0
2025-11-06 08:45:00,119.0,22.8,141.8,41.0,480.0,7.0
2025-11-06 09:00:00,127.0,22.8,149.8,47.0,480.0,7.0
2025-11-06 09:15:00,117.0,22.32,139.32,50.0,480.0,7.0
2025-11-06 09:30:00,144.88,22.32,167.2,47.0,480.0,7.0
2025-11-06 09:45:00,208.64,21.56,230.2,46.0,240.0,7.0
2025-11-06 10:00:00,201.6,21.8,223.4,50.0,240.0,0.0
2025-11-06 10:15:00,173.84,21.8,195.64000000000001,89.0,480.0,0.0
2025-11-06 10:30:00,110.0,21.92,131.92000000000002,217.0,480.0,0.0
2025-11-06 10:45:00,118.0,21.92,139.92000000000002,223.0,480.0,0.0
2025-11-06 11:00:00,117.0,22.32,139.32,238.0,240.0,0.0
2025-11-06 11:15:00,132.24,22.04,154.28,320.0,240.0,0.0
2025-11-06 11:30:00,155.4,22.32,177.72,336.0,480.0,0.0
2025-11-06 11:45:00,116.92,21.2,138.12,350.0,480.0,0.0
2025-11-06 12:00:00,88.0,21.8,109.8,336.0,480.0,0.0
2025-11-06 12:15:00,89.0,22.92,111.92,346.0,240.0,0.0
2025-11-06 12:30:00,81.0,21.92,102.92,346.0,0.0,0.0
2025-11-06 12:45:00,86.0,23.2,109.2,330.0,0.0,0.0
2025-11-06 13:00:00,89.0,21.8,110.8,322.0,0.0,0.0
2025-11-06 13:15:00,91.0,22.56,113.56,297.0,0.0,0.0
2025-11-06 13:30:00,84.0,22.56,106.56,287.0,0.0,0.0
2025-11-06 13:45:00,89.0,22.92,111.92,248.0,0.0,0.0
2025-11-06 14:00:00,88.0,22.44,110.44,214.0,0.0,0.0
2025-11-06 14:15:00,104.0,32.2,136.2,307.0,0.0,0.0
2025-11-06 14:30:00,103.0,33.32,136.32,187.0,0.0,0.0
2025-11-06 14:45:00,118.0,52.44,170.44,109.0,0.0,0.0
2025-11-06 15:00:00,174.0,67.92,241.92000000000002,216.0,0.0,0.0
2025-11-06 15:15:00,171.0,76.56,247.56,101.0,0.0,0.0
2025-11-06 15:30:00,117.0,56.44,173.44,92.0,0.0,0.0
2025-11-06 15:45:00,98.0,38.8,136.8,119.0,0.0,0.0
2025-11-06 16:00:00,84.0,30.2,114.2,102.0,0.0,46.0
2025-11-06 16:15:00,102.0,41.92,143.92000000000002,73.0,0.0,46.0
2025-11-06 16:30:00,124.0,68.92,192.92000000000002,56.0,0.0,46.0
2025-11-06 16:45:00,108.0,47.8,155.8,26.0,0.0,46.0
2025-11-06 17:00:00,100.0,37.04,137.04,14.0,0.0,46.0
2025-11-06 17:15:00,101.44,41.56,143.0,3.0,0.0,46.0
2025-11-06 17:30:00,134.28,63.56,197.84,0.0,0.0,46.0
2025-11-06 17:45:00,124.76,57.92,182.68,0.0,0.0,46.0
2025-11-06 18:00:00,125.52,47.92,173.44,0.0,0.0,46.0
2025-11-06 18:15:00,140.52,28.92,169.44,0.0,0.0,46.0
2025-11-06 18:30:00,138.52,26.56,165.08,0.0,0.0,46.0
2025-11-06 18:45:00,161.52,35.56,197.08,0.0,360.0,46.0
2025-11-06 19:00:00,144.52,47.2,191.72000000000003,0.0,360.0,46.0
2025-11-06 19:15:00,139.52,48.2,187.72000000000003,1.0,689.5999999999999,46.0
2025-11-06 19:30:00,135.56,58.8,194.36,0.0,689.5999999999999,46.0
2025-11-06 19:45:00,127.56,62.8,190.36,0.0,329.59999999999997,46.0
2025-11-06 20:00:00,129.56,53.32,182.88,0.0,360.0,32.5
2025-11-06 20:15:00,129.16,40.8,169.95999999999998,0.0,720.0,32.5
2025-11-06 20:30:00,266.04,38.8,304.84000000000003,0.0,720.0,32.5
2025-11-06 20:45:00,277.44,44.32,321.76,0.0,720.0,32.5
2025-11-06 21:00:00,258.28,35.56,293.84,0.0,360.0,32.5
2025-11-06 21:15:00,219.92,36.8,256.71999999999997,0.0,360.0,32.5
2025-11-06 21:30:00,152.96,25.32,178.28,0.0,0.0,32.5
2025-11-06 21:45:00,121.56,24.68,146.24,0.0,360.0,32.5
2025-11-06 22:00:00,162.56,47.44,210.0,0.0,720.0,111.5
2025-11-06 22:15:00,189.52,86.92,276.44,1.0,720.0,111.5
2025-11-06 22:30:00,202.56,87.32,289.88,0.0,720.0,111.5
2025-11-06 22:45:00,400.52,86.8,487.32,0.0,0.0,111.5
2025-11-06 23:00:00,448.44,89.92,538.36,0.0,0.0,107.0
2025-11-06 23:15:00,437.56,83.92,521.48,0.0,0.0,107.0
2025-11-06 23:30:00,405.24,83.2,488.44,0.0,360.0,107.0
2025-11-06 23:45:00,371.92,74.92,446.84000000000003,0.0,720.0,107.0
2025-11-07 00:00:00,245.52,65.92,311.44,0.0,360.0,110.0
2025-11-07 00:15:00,168.52,71.44,239.96,0.0,720.0,110.0
2025-11-07 00:30:00,171.56,68.16,239.72,0.0,360.0,110.0
2025-11-07 00:45:00,144.52,61.32,205.84,0.0,360.0,110.0
2025-11-07 01:00:00,124.52,32.32,156.84,0.0,0.0,110.0
2025-11-07 01:15:00,160.52,60.44,220.96,0.0,0.0,110.0
2025-11-07 01:30:00,178.52,74.92,253.44,0.0,0.0,110.0
2025-11-07 01:45:00,179.56,71.32,250.88,1.0,720.0,110.0
2025-11-07 02:00:00,163.52,68.44,231.96,0.0,720.0,101.0
2025-11-07 02:15:00,161.52,59.56,221.08,0.0,360.0,101.0
2025-11-07 02:30:00,156.48,52.32,208.79999999999998,0.0,360.0,101.0
2025-11-07 02:45:00,145.52,41.44,186.96,0.0,720.0,101.0
2025-11-07 03:00:00,153.52,48.32,201.84,0.0,360.0,92.0
2025-11-07 03:15:00,158.52,64.44,222.96,0.0,360.0,92.0
2025-11-07 03:30:00,166.52,62.92,229.44,0.0,360.0,92.0
2025-11-07 03:45:00,163.52,58.8,222.32,1.0,0.0,92.0
2025-11-07 04:00:00,155.52,53.44,208.96,0.0,0.0,66.0
2025-11-07 04:15:00,130.52,26.44,156.96,0.0,0.0,66.0
2025-11-07 04:30:00,115.52,20.8,136.32,0.0,0.0,66.0
2025-11-07 04:45:00,117.52,21.8,139.32,0.0,0.0,66.0
2025-11-07 05:00:00,115.52,20.8,136.32,0.0,0.0,25.5
2025-11-07 05:15:00,124.52,19.44,143.96,0.0,0.0,25.5
2025-11-07 05:30:00,121.52,18.32,139.84,0.0,0.0,1562.5
2025-11-07 05:45:00,130.52,18.8,149.32000000000002,0.0,0.0,1562.5
2025-11-07 06:00:00,138.52,18.44,156.96,2.0,0.0,1558.0
2025-11-07 06:15:00,138.52,21.16,159.68,0.0,0.0,1558.0
2025-11-07 06:30:00,136.52,23.32,159.84,0.0,0.0,1198.0
2025-11-07 06:45:00,130.4,24.16,154.56,0.0,0.0,514.0
2025-11-07 07:00:00,134.52,23.8,158.32000000000002,0.0,240.0,16.0
2025-11-07 07:15:00,139.52,23.92,163.44,0.0,480.0,11.5
2025-11-07 07:30:00,145.32,22.92,168.24,1.0,480.0,11.5
2025-11-07 07:45:00,134.0,21.8,155.8,6.0,480.0,11.5
2025-11-07 08:00:00,117.0,23.44,140.44,10.0,240.0,11.5
2025-11-07 08:15:00,124.0,23.44,147.44,14.0,240.0,7.0
2025-11-07 08:30:00,121.0,23.44,144.44,15.0,240.0,7.0
2025-11-07 08:45:00,120.0,19.68,139.68,17.0,480.0,7.0
2025-11-07 09:00:00,264.24,18.32,282.56,19.0,480.0,7.0
2025-11-07 09:15:00,270.2,18.44,288.64,19.0,480.0,7.0
2025-11-07 09:30:00,253.84,18.44,272.28000000000003,24.0,480.0,7.0
2025-11-07 09:45:00,221.64,18.04,239.67999999999998,31.0,240.0,7.0
2025-11-07 10:00:00,176.68,18.32,195.0,29.0,240.0,0.0
2025-11-07 10:15:00,114.0,19.04,133.04,44.0,480.0,0.0
2025-11-07 10:30:00,105.0,18.16,123.16,178.0,480.0,0.0
2025-11-07 10:45:00,108.0,19.04,127.03999999999999,352.0,480.0,0.0
2025-11-07 11:00:00,99.0,17.8,116.8,364.0,240.0,0.0
2025-11-07 11:15:00,93.0,18.92,111.92,362.0,240.0,0.0
2025-11-07 11:30:00,88.0,17.92,105.92,360.0,480.0,0.0
2025-11-07 11:45:00,106.2,18.92,125.12,328.0,480.0,0.0
2025-11-07 12:00:00,123.12,18.32,141.44,350.0,480.0,0.0
2025-11-07 12:15:00,140.92,18.56,159.48,327.0,240.0,0.0
2025-11-07 12:30:00,116.36,18.16,134.52,338.0,0.0,0.0
2025-11-07 12:45:00,83.0,17.16,100.16,382.0,0.0,0.0
2025-11-07 13:00:00,81.0,17.92,98.92,336.0,0.0,0.0
2025-11-07 13:15:00,85.0,18.16,103.16,364.0,0.0,0.0
2025-11-07 13:30:00,84.0,17.8,101.8,325.0,0.0,0.0
2025-11-07 13:45:00,83.0,17.68,100.68,312.0,0.0,0.0
2025-11-07 14:00:00,82.0,17.56,99.56,260.0,0.0,0.0
2025-11-07 14:15:00,82.0,18.16,100.16,107.0,0.0,0.0
2025-11-07 14:30:00,156.0,74.04,230.04000000000002,154.0,0.0,0.0
2025-11-07 14:45:00,154.0,73.32,227.32,235.0,0.0,0.0
2025-11-07 15:00:00,121.0,33.56,154.56,213.0,0.0,0.0
2025-11-07 15:15:00,112.0,29.04,141.04,186.0,0.0,0.0
2025-11-07 15:30:00,113.0,43.44,156.44,164.0,0.0,0.0
2025-11-07 15:45:00,129.0,53.04,182.04,140.0,0.0,0.0
2025-11-07 16:00:00,128.0,55.04,183.04,100.0,0.0,56.5
2025-11-07 16:15:00,105.0,44.68,149.68,75.0,0.0,56.5
2025-11-07 16:30:00,96.0,31.56,127.56,50.0,0.0,56.5
2025-11-07 16:45:00,91.0,30.56,121.56,33.0,0.0,56.5
2025-11-07 17:00:00,100.0,37.56,137.56,13.0,0.0,56.5
2025-11-07 17:15:00,94.0,30.8,124.8,4.0,0.0,56.5
2025-11-07 17:30:00,118.52,51.04,169.56,0.0,0.0,56.5
2025-11-07 17:45:00,115.8,46.68,162.48,0.0,0.0,56.5
2025-11-07 18:00:00,102.52,42.16,144.68,0.0,0.0,56.5
2025-11-07 18:15:00,87.56,26.68,114.24000000000001,1.0,0.0,56.5
2025-11-07 18:30:00,85.52,26.16,111.67999999999999,0.0,0.0,56.5
2025-11-07 18:45:00,95.56,28.16,123.72,0.0,360.0,56.5
2025-11-07 19:00:00,112.56,46.16,158.72,0.0,360.0,56.5
2025-11-07 19:15:00,106.56,45.32,151.88,0.0,689.5999999999999,56.5
2025-11-07 19:30:00,120.52,51.16,171.68,0.0,689.5999999999999,56.5
2025-11-07 19:45:00,125.56,61.44,187.0,0.0,329.59999999999997,56.5
2025-11-07 20:00:00,137.56,52.32,189.88,0.0,360.0,43.0
2025-11-07 20:15:00,124.56,44.56,169.12,0.0,720.0,43.0
2025-11-07 20:30:00,254.0,45.16,299.15999999999997,0.0,720.0,43.0
2025-11-07 20:45:00,292.48,45.04,337.52000000000004,0.0,720.0,43.0
2025-11-07 21:00:00,282.92,25.56,308.48,0.0,360.0,43.0
2025-11-07 21:15:00,261.32,36.04,297.36,0.0,360.0,43.0
2025-11-07 21:30:00,193.16,31.32,224.48,1.0,0.0,43.0
2025-11-07 21:45:00,121.56,25.56,147.12,0.0,360.0,43.0
2025-11-07 22:00:00,130.56,41.04,171.6,0.0,720.0,110.0
2025-11-07 22:15:00,171.56,87.44,259.0,0.0,720.0,110.0
2025-11-07 22:30:00,171.56,82.32,253.88,0.0,720.0,110.0
2025-11-07 22:45:00,164.56,86.44,251.0,0.0,0.0,110.0
2025-11-07 23:00:00,359.0,89.8,448.8,0.0,0.0,110.0
2025-11-07 23:15:00,421.84,85.92,507.76,0.0,0.0,110.0
2025-11-07 23:30:00,419.44,74.04,493.48,0.0,360.0,110.0
2025-11-07 23:45:00,395.0,79.32,474.32,0.0,720.0,110.0
2025-11-08 00:00:00,286.56,70.92,357.48,0.0,0.0,107.0
2025-11-08 00:15:00,138.6,52.92,191.51999999999998,0.0,0.0,107.0
2025-11-08 00:30:00,135.52,49.32,184.84,0.0,0.0,107.0
2025-11-08 00:45:00,141.52,55.04,196.56,0.0,0.0,107.0
2025-11-08 01:00:00,117.52,32.56,150.07999999999998,1.0,0.0,102.5
2025-11-08 01:15:00,147.56,62.68,210.24,0.0,0.0,102.5
2025-11-08 01:30:00,170.52,70.2,240.72000000000003,0.0,0.0,102.5
2025-11-08 01:45:00,163.52,64.44,227.96,0.0,0.0,102.5
2025-11-08 02:00:00,162.52,65.04,227.56,0.0,0.0,89.0
2025-11-08 02:15:00,359.64,69.32,428.96,0.0,0.0,89.0
2025-11-08 02:30:00,398.28,67.56,465.84,0.0,0.0,89.0
2025-11-08 02:45:00,236.6,51.8,288.4,0.0,0.0,89.0
2025-11-08 03:00:00,153.52,54.32,207.84,0.0,0.0,84.5
2025-11-08 03:15:00,167.56,69.44,237.0,0.0,0.0,84.5
2025-11-08 03:30:00,157.56,57.32,214.88,0.0,0.0,84.5
2025-11-08 03:45:00,122.56,32.8,155.36,1.0,0.0,84.5
2025-11-08 04:00:00,115.56,19.32,134.88,0.0,0.0,61.0
2025-11-08 04:15:00,114.52,17.32,131.84,0.0,0.0,61.0
2025-11-08 04:30:00,115.56,18.8,134.36,0.0,0.0,61.0
2025-11-08 04:45:00,122.56,19.32,141.88,0.0,0.0,61.0
2025-11-08 05:00:00,106.56,21.2,127.76,0.0,0.0,20.5
2025-11-08 05:15:00,105.56,21.32,126.88,0.0,0.0,20.5
2025-11-08 05:30:00,102.52,20.8,123.32,0.0,0.0,1562.5
2025-11-08 05:45:00,106.56,19.32,125.88,0.0,0.0,1562.5
2025-11-08 06:00:00,99.56,17.56,117.12,0.0,0.0,1558.0
2025-11-08 06:15:00,89.56,17.44,107.0,1.0,0.0,1558.0
2025-11-08 06:30:00,83.56,18.32,101.88,0.0,0.0,1198.0
2025-11-08 06:45:00,81.52,17.2,98.72,0.0,0.0,514.0
2025-11-08 07:00:00,83.56,18.44,102.0,0.0,0.0,16.0
2025-11-08 07:15:00,91.56,16.92,108.48,0.0,0.0,11.5
2025-11-08 07:30:00,84.4,17.68,102.08000000000001,0.0,0.0,11.5
2025-11-08 07:45:00,91.0,18.04,109.03999999999999,3.0,0.0,11.5
2025-11-08 08:00:00,87.0,17.04,104.03999999999999,8.0,0.0,11.5
2025-11-08 08:15:00,85.0,18.32,103.32,10.0,0.0,7.0
2025-11-08 08:30:00,173.36,16.56,189.92000000000002,12.0,0.0,7.0
2025-11-08 08:45:00,217.08,18.92,236.0,14.0,0.0,7.0
2025-11-08 09:00:00,220.12,18.44,238.56,18.0,0.0,7.0
2025-11-08 09:15:00,209.6,18.2,227.79999999999998,18.0,0.0,7.0
2025-11-08 09:30:00,185.6,18.32,203.92,20.0,0.0,7.0
2025-11-08 09:45:00,117.92,17.92,135.84,20.0,0.0,7.0
2025-11-08 10:00:00,75.0,18.68,93.68,22.0,0.0,0.0
2025-11-08 10:15:00,69.0,18.68,87.68,25.0,0.0,0.0
2025-11-08 10:30:00,74.0,18.44,92.44,163.0,0.0,0.0
2025-11-08 10:45:00,73.0,16.56,89.56,317.0,0.0,0.0
2025-11-08 11:00:00,79.0,18.2,97.2,331.0,0.0,0.0
2025-11-08 11:15:00,72.0,17.68,89.68,360.0,0.0,0.0
2025-11-08 11:30:00,109.0,18.2,127.2,367.0,0.0,0.0
2025-11-08 11:45:00,87.0,17.2,104.2,346.0,0.0,0.0
2025-11-08 12:00:00,69.0,16.68,85.68,342.0,0.0,0.0
2025-11-08 12:15:00,31.0,10.8,41.8,327.0,0.0,0.0
2025-11-08 12:30:00,39.0,10.2,49.2,342.0,0.0,0.0
2025-11-08 12:45:00,43.0,10.56,53.56,338.0,0.0,0.0
2025-11-08 13:00:00,42.0,10.04,52.04,331.0,0.0,0.0
2025-11-08 13:15:00,45.0,10.2,55.2,320.0,0.0,0.0
2025-11-08 13:30:00,42.0,9.68,51.68,298.0,0.0,0.0
2025-11-08 13:45:00,42.0,11.2,53.2,321.0,0.0,0.0
2025-11-08 14:00:00,50.0,10.68,60.68,300.0,0.0,0.0
2025-11-08 14:15:00,43.0,11.2,54.2,277.0,0.0,0.0
2025-11-08 14:30:00,48.0,10.2,58.2,250.0,0.0,0.0
2025-11-08 14:45:00,45.0,10.68,55.68,210.0,0.0,0.0
2025-11-08 15:00:00,49.0,10.92,59.92,193.0,0.0,0.0
2025-11-08 15:15:00,41.0,10.68,51.68,160.0,0.0,0.0
2025-11-08 15:30:00,43.0,10.92,53.92,130.0,0.0,0.0
2025-11-08 15:45:00,42.0,9.56,51.56,100.0,0.0,0.0
2025-11-08 16:00:00,34.0,10.04,44.04,67.0,0.0,46.0
2025-11-08 16:15:00,31.0,10.2,41.2,45.0,0.0,46.0
2025-11-08 16:30:00,32.0,10.56,42.56,27.0,0.0,46.0
2025-11-08 16:45:00,32.0,10.04,42.04,13.0,0.0,46.0
2025-11-08 17:00:00,33.0,9.32,42.32,4.0,0.0,46.0
2025-11-08 17:15:00,30.56,10.56,41.12,0.0,0.0,46.0
2025-11-08 17:30:00,37.16,10.2,47.36,0.0,0.0,46.0
2025-11-08 17:45:00,34.8,10.56,45.36,0.0,0.0,46.0
2025-11-08 18:00:00,34.56,10.04,44.6,1.0,0.0,46.0
2025-11-08 18:15:00,33.56,10.2,43.760000000000005,0.0,0.0,46.0
2025-11-08 18:30:00,32.52,9.8,42.32000000000001,0.0,0.0,46.0
2025-11-08 18:45:00,35.56,11.2,46.760000000000005,0.0,0.0,46.0
2025-11-08 19:00:00,35.52,10.68,46.2,0.0,0.0,46.0
2025-11-08 19:15:00,34.52,10.68,45.2,0.0,0.0,46.0
2025-11-08 19:30:00,34.52,10.92,45.440000000000005,0.0,0.0,46.0
2025-11-08 19:45:00,32.56,10.68,43.24,0.0,0.0,46.0
2025-11-08 20:00:00,46.56,11.32,57.88,0.0,0.0,32.5
2025-11-08 20:15:00,85.52,10.32,95.84,1.0,0.0,32.5
2025-11-08 20:30:00,88.56,10.92,99.48,0.0,0.0,32.5
2025-11-08 20:45:00,59.56,9.56,69.12,0.0,0.0,32.5
2025-11-08 21:00:00,31.56,10.56,42.12,0.0,0.0,32.5
2025-11-08 21:15:00,34.56,10.2,44.760000000000005,0.0,0.0,32.5
2025-11-08 21:30:00,33.52,10.32,43.84,0.0,0.0,32.5
2025-11-08 21:45:00,34.56,10.56,45.120000000000005,0.0,0.0,32.5
2025-11-08 22:00:00,34.56,9.8,44.36,0.0,0.0,111.5
2025-11-08 22:15:00,31.56,10.56,42.12,0.0,0.0,111.5
2025-11-08 22:30:00,34.56,10.2,44.760000000000005,0.0,0.0,111.5
2025-11-08 22:45:00,33.52,10.04,43.56,2.0,0.0,111.5
2025-11-08 23:00:00,34.56,10.04,44.6,0.0,0.0,107.0
2025-11-08 23:15:00,32.56,10.04,42.6,0.0,0.0,107.0
2025-11-08 23:30:00,33.56,10.44,44.0,0.0,0.0,107.0
2025-11-08 23:45:00,34.56,11.32,45.88,0.0,0.0,107.0
2025-11-09 00:00:00,35.52,10.68,46.2,0.0,0.0,0.0
2025-11-09 00:15:00,34.56,10.68,45.24,0.0,0.0,0.0
2025-11-09 00:30:00,33.56,10.68,44.24,0.0,0.0,0.0
2025-11-09 00:45:00,33.56,10.68,44.24,0.0,0.0,0.0
2025-11-09 01:00:00,51.52,10.92,62.440000000000005,0.0,0.0,0.0
2025-11-09 01:15:00,87.52,10.56,98.08,1.0,0.0,0.0
2025-11-09 01:30:00,76.56,10.44,87.0,0.0,0.0,0.0
2025-11-09 01:45:00,36.56,10.04,46.6,0.0,0.0,0.0
2025-11-09 02:00:00,32.56,10.56,43.120000000000005,0.0,0.0,0.0
2025-11-09 02:15:00,34.52,10.2,44.72,0.0,0.0,0.0
2025-11-09 02:30:00,32.56,10.04,42.6,0.0,0.0,0.0
2025-11-09 02:45:00,34.56,10.2,44.760000000000005,0.0,0.0,0.0
2025-11-09 03:00:00,34.56,10.2,44.760000000000005,0.0,0.0,0.0
2025-11-09 03:15:00,32.56,10.56,43.120000000000005,0.0,0.0,0.0
2025-11-09 03:30:00,32.56,9.68,42.24,1.0,0.0,0.0
2025-11-09 03:45:00,34.56,10.56,45.120000000000005,0.0,0.0,0.0
2025-11-09 04:00:00,34.56,9.56,44.120000000000005,0.0,0.0,0.0
2025-11-09 04:15:00,32.56,10.68,43.24,0.0,0.0,0.0
2025-11-09 04:30:00,34.56,10.56,45.120000000000005,0.0,0.0,0.0
2025-11-09 04:45:00,33.52,10.8,44.32000000000001,0.0,0.0,0.0
2025-11-09 05:00:00,35.56,11.32,46.88,0.0,0.0,0.0
2025-11-09 05:15:00,35.52,10.2,45.72,0.0,0.0,0.0
2025-11-09 05:30:00,60.56,11.2,71.76,0.0,0.0,0.0
2025-11-09 05:45:00,88.56,10.68,99.24000000000001,0.0,0.0,0.0
2025-11-09 06:00:00,55.52,11.32,66.84,1.0,0.0,0.0
2025-11-09 06:15:00,35.56,10.32,45.88,0.0,0.0,0.0
2025-11-09 06:30:00,33.52,10.44,43.96,0.0,0.0,0.0
2025-11-09 06:45:00,32.56,10.32,42.88,0.0,0.0,0.0
2025-11-09 07:00:00,34.56,10.8,45.36,0.0,0.0,0.0
2025-11-09 07:15:00,34.52,10.04,44.56,0.0,0.0,0.0
2025-11-09 07:30:00,32.4,10.2,42.599999999999994,0.0,0.0,0.0
2025-11-09 07:45:00,34.0,10.2,44.2,5.0,0.0,0.0
2025-11-09 08:00:00,32.0,10.04,42.04,7.0,0.0,0.0
2025-11-09 08:15:00,32.0,10.68,42.68,10.0,0.0,0.0
2025-11-09 08:30:00,31.0,10.04,41.04,14.0,0.0,0.0
2025-11-09 08:45:00,33.0,10.2,43.2,20.0,0.0,0.0
2025-11-09 09:00:00,33.0,9.68,42.68,23.0,0.0,0.0
2025-11-09 09:15:00,34.0,10.68,44.68,30.0,0.0,0.0
2025-11-09 09:30:00,69.0,10.68,79.68,54.0,0.0,0.0
2025-11-09 09:45:00,81.0,10.68,91.68,92.0,0.0,0.0
2025-11-09 10:00:00,47.0,11.04,58.04,139.0,0.0,0.0
2025-11-09 10:15:00,33.0,9.8,42.8,183.0,0.0,0.0
2025-11-09 10:30:00,32.0,11.2,43.2,251.0,0.0,0.0
2025-11-09 10:45:00,34.0,10.8,44.8,350.0,0.0,0.0
2025-11-09 11:00:00,32.0,11.04,43.04,371.0,0.0,0.0
2025-11-09 11:15:00,32.0,10.2,42.2,418.0,0.0,0.0
2025-11-09 11:30:00,32.0,10.2,42.2,443.0,0.0,0.0
